"Indikatorens navn";"Fylke nummer";"Kommune nummer";"Kommune navn";"Natur typer";"Regnskapsperiode";"Areal verdsatte naturtyper gått tapt (dekar)";"Usikkerhet for areal i regnskapsperiode"
"ENCREC_005";"46";"4647";"Sunnfjord";"Kalkfattig og intermediær fjellhei, leside og tundra";"2018-2024";1.53;"Yellow"
"ENCREC_005";"46";"4649";"Stad";"Boreal hei";"2018-2024";2.09;"Yellow"
"ENCREC_005";"46";"4649";"Stad";"Kalkfattig og intermediær fjellhei, leside og tundra";"2018-2024";13.68;"Yellow"
"ENCREC_005";"46";"4649";"Stad";"Semi-naturlig myr";"2018-2024";1.12;"Yellow"
"ENCREC_005";"46";"4649";"Stad";"Slåttemark";"2018-2024";2.16;"Yellow"
"ENCREC_005";"46";"4651";"Stryn";"Flomskogsmark";"2018-2024";0.24;"Yellow"
"ENCREC_005";"46";"4651";"Stryn";"Naturbeitemark";"2018-2024";0.14;"Yellow"
"ENCREC_005";"50";"5001";"Trondheim";"Frisk lågurtedellauvskog";"2018-2024";0.02;"Yellow"
"ENCREC_005";"50";"5001";"Trondheim";"Gammel barskog";"2018-2024";1.28;"Yellow"
"ENCREC_005";"50";"5001";"Trondheim";"Gammel høgstaudegråorskog";"2018-2024";0.91;"Yellow"
"ENCREC_005";"50";"5001";"Trondheim";"Hagemark";"2018-2024";0.17;"Yellow"
"ENCREC_005";"50";"5001";"Trondheim";"Hule eiker";"2018-2024";0.14;"Yellow"
"ENCREC_005";"50";"5001";"Trondheim";"Kalk- og lågurtfuruskog";"2018-2024";0.02;"Yellow"
"ENCREC_005";"50";"5001";"Trondheim";"Store gamle trær";"2018-2024";0.05;"Yellow"
"ENCREC_005";"50";"5006";"Steinkjer";"Flomskogsmark";"2018-2024";0.82;"Yellow"
"ENCREC_005";"50";"5014";"Frøya";"Kystlynghei";"2018-2024";99.3;"Yellow"
"ENCREC_005";"50";"5014";"Frøya";"Naturbeitemark";"2018-2024";5.76;"Yellow"
"ENCREC_005";"50";"5014";"Frøya";"Semi-naturlig eng";"2018-2024";1.25;"Yellow"
"ENCREC_005";"50";"5021";"Oppdal";"Bekkekløft og bergvegg";"2018-2024";0.19;"Yellow"
"ENCREC_005";"50";"5021";"Oppdal";"Boreal hei";"2018-2024";16.63;"Yellow"
"ENCREC_005";"50";"5021";"Oppdal";"Eng-aktig sterkt endret fastmark";"2018-2024";0.01;"Yellow"
"ENCREC_005";"50";"5021";"Oppdal";"Gammel lågurtospeskog";"2018-2024";2.53;"Yellow"
"ENCREC_005";"50";"5021";"Oppdal";"Hagemark";"2018-2024";13.38;"Yellow"
"ENCREC_005";"50";"5021";"Oppdal";"Naturbeitemark";"2018-2024";5.27;"Yellow"
"ENCREC_005";"50";"5021";"Oppdal";"Semi-naturlig eng";"2018-2024";0.02;"Yellow"
"ENCREC_005";"50";"5022";"Rennebu";"Gammel furuskog med stående død ved";"2018-2024";0;"Yellow"
"ENCREC_005";"50";"5025";"Røros";"Boreal hei";"2018-2024";0.97;"Yellow"
"ENCREC_005";"50";"5025";"Røros";"Naturbeitemark";"2018-2024";2.59;"Yellow"
"ENCREC_005";"50";"5025";"Røros";"Semi-naturlig eng";"2018-2024";16.72;"Yellow"
"ENCREC_005";"50";"5025";"Røros";"Åpen flomfastmark";"2018-2024";0;"Yellow"
"ENCREC_005";"50";"5026";"Holtålen";"Gammel lågurtospeskog";"2018-2024";1.78;"Yellow"
"ENCREC_005";"50";"5028";"Melhus";"Eng-aktig sterkt endret fastmark";"2018-2024";0.1;"Yellow"
"ENCREC_005";"50";"5028";"Melhus";"Flomskogsmark";"2018-2024";1.37;"Yellow"
"ENCREC_005";"50";"5028";"Melhus";"Åpen flomfastmark";"2018-2024";0.19;"Yellow"
"ENCREC_005";"50";"5028";"Melhus";"Åpen flommark";"2018-2024";8.44;"Yellow"
"ENCREC_005";"50";"5031";"Malvik";"Gammel granskog med liggende død ved";"2018-2024";0.26;"Yellow"
"ENCREC_005";"50";"5031";"Malvik";"Naturbeitemark";"2018-2024";0.01;"Yellow"
"ENCREC_005";"50";"5032";"Selbu";"Kalkrik fjellhei, leside og tundra";"2018-2024";0.24;"Yellow"
"ENCREC_005";"50";"5032";"Selbu";"Naturbeitemark";"2018-2024";0.79;"Yellow"
"ENCREC_005";"50";"5032";"Selbu";"Øyblandingsmyr";"2018-2024";0.45;"Yellow"
"ENCREC_005";"50";"5033";"Tydal";"Rikmyr";"2018-2024";2.14;"Yellow"
"ENCREC_005";"50";"5035";"Stjørdal";"Frisk rik edellauvskog";"2018-2024";0.88;"Yellow"
"ENCREC_005";"50";"5035";"Stjørdal";"Gammel lågurtospeskog";"2018-2024";0;"Yellow"
"ENCREC_005";"50";"5035";"Stjørdal";"Kalkrik helofyttsump";"2018-2024";0.01;"Yellow"
"ENCREC_005";"50";"5035";"Stjørdal";"Rik gransumpskog";"2018-2024";0.38;"Yellow"
"ENCREC_005";"50";"5035";"Stjørdal";"Rik åpen sørlig jordvannsmyr";"2018-2024";0.01;"Yellow"
"ENCREC_005";"50";"5035";"Stjørdal";"Sørlig nedbørsmyr";"2018-2024";0;"Yellow"
"ENCREC_005";"50";"5037";"Levanger";"Frisk lågurtedellauvskog";"2018-2024";0.09;"Yellow"
"ENCREC_005";"50";"5037";"Levanger";"Kalk- og lågurtfuruskog";"2018-2024";0.01;"Yellow"
"ENCREC_005";"50";"5037";"Levanger";"Nakent tørkeutsatt kalkberg";"2018-2024";1.57;"Yellow"
"ENCREC_005";"50";"5037";"Levanger";"Strandeng";"2018-2024";0.52;"Yellow"
"ENCREC_005";"50";"5038";"Verdal";"Gammel høgstaudegråorskog";"2018-2024";0.14;"Yellow"
"ENCREC_005";"50";"5038";"Verdal";"Naturbeitemark";"2018-2024";0.19;"Yellow"
"ENCREC_005";"50";"5038";"Verdal";"Åpen flomfastmark";"2018-2024";0.24;"Yellow"
"ENCREC_005";"50";"5042";"Lierne";"Flomskogsmark";"2018-2024";0.01;"Yellow"
"ENCREC_005";"50";"5045";"Grong";"Boreal regnskog";"2018-2024";0.02;"Yellow"
"ENCREC_005";"50";"5045";"Grong";"Flomskogsmark";"2018-2024";1.82;"Yellow"
"ENCREC_005";"50";"5052";"Leka";"Kystlynghei";"2018-2024";0;"Yellow"
"ENCREC_005";"50";"5053";"Inderøy";"Strandeng";"2018-2024";0.15;"Yellow"
"ENCREC_005";"50";"5054";"Indre Fosen";"Lågurtfuruskog";"2018-2024";0.02;"Yellow"
"ENCREC_005";"50";"5054";"Indre Fosen";"Naturbeitemark";"2018-2024";0.46;"Yellow"
"ENCREC_005";"50";"5055";"Heim";"Kalkfattig og klar bekk eller elv";"2018-2024";0.13;"Yellow"
"ENCREC_005";"50";"5056";"Hitra";"Kalkfattig og intermediær fjellhei, leside og tundra";"2018-2024";0.27;"Yellow"
"ENCREC_005";"50";"5057";"Ørland";"Boreal hei";"2018-2024";1.19;"Yellow"
"ENCREC_005";"50";"5057";"Ørland";"Hagemark";"2018-2024";0.13;"Yellow"
"ENCREC_005";"50";"5057";"Ørland";"Kystlynghei";"2018-2024";2.1;"Yellow"
"ENCREC_005";"50";"5057";"Ørland";"Naturbeitemark";"2018-2024";2.22;"Yellow"
"ENCREC_005";"50";"5057";"Ørland";"Semi-naturlig strandeng";"2018-2024";0.06;"Yellow"
"ENCREC_005";"50";"5058";"Åfjord";"Kystlynghei";"2018-2024";3.15;"Yellow"
"ENCREC_005";"50";"5058";"Åfjord";"Semi-naturlig strandeng";"2018-2024";0.46;"Yellow"
"ENCREC_005";"50";"5059";"Orkland";"Boreal hei";"2018-2024";0.56;"Yellow"
"ENCREC_005";"50";"5059";"Orkland";"Flomskogsmark";"2018-2024";0.6;"Yellow"
"ENCREC_005";"50";"5059";"Orkland";"Gammel høgstaudegråorskog";"2018-2024";0.09;"Yellow"
"ENCREC_005";"50";"5060";"Nærøysund";"Kystlynghei";"2018-2024";4.97;"Yellow"
"ENCREC_005";"55";"5501";"Tromsø";"Boreal hei";"2018-2024";0.77;"Yellow"
"ENCREC_005";"55";"5501";"Tromsø";"Flomskogsmark";"2018-2024";0.02;"Yellow"
"ENCREC_005";"55";"5501";"Tromsø";"Hagemark";"2018-2024";0.22;"Yellow"
"ENCREC_005";"55";"5501";"Tromsø";"Rik åpen jordvannsmyr i mellomboreal sone";"2018-2024";0.33;"Yellow"
"ENCREC_005";"55";"5501";"Tromsø";"Sanddynemark";"2018-2024";0.21;"Yellow"
"ENCREC_005";"55";"5503";"Harstad/Hárstták";"Naturbeitemark";"2018-2024";0.03;"Yellow"
"ENCREC_005";"55";"5503";"Harstad/Hárstták";"Slåtte- og beitemyr";"2018-2024";0.09;"Yellow"
"ENCREC_005";"55";"5512";"Dielddanuorri/Tjeldsund";"Kalkbjørkeskog";"2018-2024";0.22;"Yellow"
"ENCREC_005";"55";"5524";"Målselv";"Flomskogsmark";"2018-2024";0.04;"Yellow"
"ENCREC_005";"55";"5530";"Senja";"Sanddynemark";"2018-2024";0.02;"Yellow"
"ENCREC_005";"55";"5530";"Senja";"Slåttemyr";"2018-2024";0.78;"Yellow"
"ENCREC_005";"55";"5532";"Balsfjord";"Naturbeitemark";"2018-2024";3.11;"Yellow"
"ENCREC_005";"55";"5538";"Storfjord/Omasvuotna/Omasvuono";"Brakkvannsdelta";"2018-2024";3.45;"Orange"
"ENCREC_005";"55";"5538";"Storfjord/Omasvuotna/Omasvuono";"Flomskogsmark";"2018-2024";0.99;"Yellow"
"ENCREC_005";"55";"5540";"Gáivuotna/Kåfjord/Kaivuono";"Boreal hei";"2018-2024";1.2;"Yellow"
"ENCREC_005";"55";"5540";"Gáivuotna/Kåfjord/Kaivuono";"Flomskogsmark";"2018-2024";0.08;"Yellow"
"ENCREC_005";"55";"5540";"Gáivuotna/Kåfjord/Kaivuono";"Naturbeitemark";"2018-2024";3.77;"Yellow"
"ENCREC_005";"56";"5601";"Alta";"Aktiv skredmark";"2018-2024";0.05;"Yellow"
"ENCREC_005";"56";"5601";"Alta";"Flomskogsmark";"2018-2024";24.43;"Yellow"
"ENCREC_005";"56";"5601";"Alta";"Gammel furudominert naturskog";"2018-2024";4.36;"Yellow"
"ENCREC_005";"56";"5601";"Alta";"Gammel furuskog med gamle trær";"2018-2024";0.08;"Yellow"
"ENCREC_005";"56";"5601";"Alta";"Naturbeitemark";"2018-2024";0.93;"Yellow"
"ENCREC_005";"56";"5601";"Alta";"Rik sandfuruskog";"2018-2024";0.08;"Yellow"
"ENCREC_005";"56";"5601";"Alta";"Strandeng";"2018-2024";0.06;"Yellow"
"ENCREC_005";"56";"5601";"Alta";"Åpen flomfastmark";"2018-2024";21.15;"Yellow"
"ENCREC_005";"56";"5603";"Hammerfest/Hámmerfeasta";"Sanddyne";"2018-2024";1.13;"Yellow"
"ENCREC_005";"56";"5620";"Nordkapp";"Kalkrik fjellhei, leside og tundra";"2018-2024";0.1;"Yellow"
"ENCREC_005";"56";"5622";"Porsanger/Porsáŋgu/Porsanki";"Aktiv skredmark";"2018-2024";0.39;"Yellow"
"ENCREC_005";"56";"5622";"Porsanger/Porsáŋgu/Porsanki";"Boreal hei";"2018-2024";0.01;"Yellow"
"ENCREC_005";"56";"5622";"Porsanger/Porsáŋgu/Porsanki";"Flomskogsmark";"2018-2024";0.59;"Yellow"
"ENCREC_005";"56";"5622";"Porsanger/Porsáŋgu/Porsanki";"Åpen flomfastmark";"2018-2024";2.64;"Yellow"
"ENCREC_005";"56";"5628";"Deatnu/Tana";"Sanddyne";"2018-2024";0.03;"Yellow"
"ENCREC_005";"56";"5632";"Båtsfjord";"Naturbeitemark";"2018-2024";2.58;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";0.44;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";0.19;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";176.43;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";0.02;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";3.45;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";0.05;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";0.09;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";5.84;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";0.1;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";2.96;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";40.02;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";0.2;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";3.67;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";1.72;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";0.92;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";20.45;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";0.16;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";5.9;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";1.88;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";13.05;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";1.36;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";10.55;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";13.53;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";4.09;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";2.09;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";11.83;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";17.45;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";1.02;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";1.72;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";1.91;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";5.61;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";0.49;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";0.36;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";32.64;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";43.97;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";0.03;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";27.02;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";0.11;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";0;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";0.22;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";0.34;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";3.46;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";24.3;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";0.88;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";0.22;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";15.32;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";15.48;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";0.13;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";4.19;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";1.58;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";0.27;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";10.97;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";0.34;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";0.19;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";7.38;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";3.06;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";0.17;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";1.35;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";2.51;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";795.29;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";0.17;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";3.3;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";7.35;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";12.59;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";15.25;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";26.31;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";0.35;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";0.08;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";1.59;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";110.44;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";2;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";18.68;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";7.44;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";0;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";39.27;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";2.16;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";0.75;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";1.85;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";2.48;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";0.09;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";5.45;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";1.93;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";0.53;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";18.55;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";2.02;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";0.71;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";14.49;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";7.95;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";21.5;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";32.96;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";1.13;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";3.9;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";0.09;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";12.9;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";1.24;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";0.17;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";23.33;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";1.5;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";0.49;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";1.29;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";0.03;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";6.67;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";3.86;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";1.67;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";2.48;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";24.26;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";8.48;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";0.45;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";3.62;"Yellow"
"ENCREC_005";"Totalt";"Totalt";"Totalt";"Alle";"2018-2024";0.73;"Yellow"
"ENCREC_006";"03";"0301";"Oslo";"Flomskogsmark";"2018-2024";1.42;"Yellow"
"ENCREC_006";"03";"0301";"Oslo";"Frisk kalkedellauvskog";"2018-2024";0.01;"Yellow"
"ENCREC_006";"03";"0301";"Oslo";"Frisk lågurtedellauvskog";"2018-2024";0.49;"Yellow"
"ENCREC_006";"03";"0301";"Oslo";"Gammel høgstaudegråorskog";"2018-2024";0.28;"Yellow"
"ENCREC_006";"03";"0301";"Oslo";"Hule eiker";"2018-2024";0.61;"Yellow"
"ENCREC_006";"03";"0301";"Oslo";"Kalkhasselskog";"2018-2024";0.45;"Yellow"
"ENCREC_006";"03";"0301";"Oslo";"Lågurtedellauvskog";"2018-2024";0.06;"Green"
"ENCREC_006";"03";"0301";"Oslo";"Slåttemark";"2018-2024";0.26;"Yellow"
"ENCREC_006";"11";"1101";"Eigersund";"Kystlynghei";"2018-2024";32.31;"Yellow"
"ENCREC_006";"11";"1101";"Eigersund";"Naturbeitemark";"2018-2024";0.35;"Yellow"
"ENCREC_006";"11";"1103";"Stavanger";"Hule eiker";"2018-2024";0.66;"Green"
"ENCREC_006";"11";"1103";"Stavanger";"Kystlynghei";"2018-2024";0.17;"Yellow"
"ENCREC_006";"11";"1103";"Stavanger";"Naturbeitemark";"2018-2024";0.81;"Green"
"ENCREC_006";"11";"1103";"Stavanger";"Småbiotoper";"2018-2024";0.17;"Orange"
"ENCREC_006";"11";"1103";"Stavanger";"Store gamle trær";"2018-2024";0.06;"Yellow"
"ENCREC_006";"11";"1106";"Haugesund";"Kalkrik helofyttsump";"2018-2024";0.15;"Yellow"
"ENCREC_006";"11";"1108";"Sandnes";"Gammel fattig edellauvskog";"2018-2024";0.31;"Orange"
"ENCREC_006";"11";"1108";"Sandnes";"Hule eiker";"2018-2024";3.03;"Yellow"
"ENCREC_006";"11";"1108";"Sandnes";"Kystlynghei";"2018-2024";39.56;"Yellow"
"ENCREC_006";"11";"1108";"Sandnes";"Parklandskap";"2018-2024";0.07;"Orange"
"ENCREC_006";"11";"1108";"Sandnes";"Rik svartorsumpskog";"2018-2024";0.22;"Yellow"
"ENCREC_006";"11";"1111";"Sokndal";"Gammel fattig edellauvskog";"2018-2024";0.12;"Green"
"ENCREC_006";"11";"1111";"Sokndal";"Kystlynghei";"2018-2024";448.64;"Orange"
"ENCREC_006";"11";"1112";"Lund";"Hule eiker";"2018-2024";0.1;"Yellow"
"ENCREC_006";"11";"1112";"Lund";"Naturbeitemark";"2018-2024";0.23;"Yellow"
"ENCREC_006";"11";"1114";"Bjerkreim";"Hule eiker";"2018-2024";0;"Yellow"
"ENCREC_006";"11";"1114";"Bjerkreim";"Kystlynghei";"2018-2024";7.96;"Yellow"
"ENCREC_006";"11";"1114";"Bjerkreim";"Naturbeitemark";"2018-2024";0.86;"Yellow"
"ENCREC_006";"11";"1119";"Hå";"Kystlynghei";"2018-2024";10.09;"Yellow"
"ENCREC_006";"11";"1119";"Hå";"Naturbeitemark";"2018-2024";13.7;"Yellow"
"ENCREC_006";"11";"1119";"Hå";"Rikt strandberg";"2018-2024";2.02;"Orange"
"ENCREC_006";"11";"1120";"Klepp";"Parklandskap";"2018-2024";0.39;"Orange"
"ENCREC_006";"11";"1124";"Sola";"Semi-naturlig strandeng";"2018-2024";2.05;"Yellow"
"ENCREC_006";"11";"1130";"Strand";"Høstingsskog";"2018-2024";0.22;"Yellow"
"ENCREC_006";"11";"1130";"Strand";"Kystlynghei";"2018-2024";0.01;"Yellow"
"ENCREC_006";"11";"1134";"Suldal";"Boreal hei";"2018-2024";11.64;"Yellow"
"ENCREC_006";"11";"1134";"Suldal";"Kanthøymyr";"2018-2024";0.17;"Yellow"
"ENCREC_006";"11";"1145";"Bokn";"Eng-aktig sterkt endret fastmark";"2018-2024";0.28;"Yellow"
"ENCREC_006";"11";"1145";"Bokn";"Kystlynghei";"2018-2024";0.71;"Yellow"
"ENCREC_006";"11";"1145";"Bokn";"Naturbeitemark";"2018-2024";2.05;"Green"
"ENCREC_006";"11";"1149";"Karmøy";"Kystlynghei";"2018-2024";10.17;"Yellow"
"ENCREC_006";"11";"1149";"Karmøy";"Naturbeitemark";"2018-2024";0.29;"Yellow"
"ENCREC_006";"11";"1149";"Karmøy";"Øyblandingsmyr";"2018-2024";0.28;"Yellow"
"ENCREC_006";"11";"1151";"Utsira";"Naturbeitemark";"2018-2024";1.39;"Yellow"
"ENCREC_006";"15";"1505";"Kristiansund";"Kystlynghei";"2018-2024";3.08;"Yellow"
"ENCREC_006";"15";"1505";"Kristiansund";"Sørlig nedbørsmyr";"2018-2024";6.67;"Yellow"
"ENCREC_006";"15";"1506";"Molde";"Kystlynghei";"2018-2024";0.34;"Yellow"
"ENCREC_006";"15";"1506";"Molde";"Slåttemark";"2018-2024";0.03;"Yellow"
"ENCREC_006";"15";"1508";"Ålesund";"Frisk lågurtedellauvskog";"2018-2024";0;"Yellow"
"ENCREC_006";"15";"1508";"Ålesund";"Lågurtalm-lind-hasselskog";"2018-2024";0;"Yellow"
"ENCREC_006";"15";"1508";"Ålesund";"Naturbeitemark";"2018-2024";0.32;"Orange"
