"Indikatorens navn";"Fylke nummer";"Kommune nummer";"Kommune navn";"Regnskapsår";"Årlig areal i dekar";"Kumulativ areal i dekar";"Usikkerhet for årlig areal";"Usikkerhet for kumulativ areal"
"ENCACC_001";"34";"3450";"Etnedal";"2023";81.78;500.83;"Green";"Yellow"
"ENCACC_001";"34";"3450";"Etnedal";"2024";57.05;557.88;"Yellow";"Yellow"
"ENCACC_001";"34";"3450";"Etnedal";"Endring 2018-2024";NA;524.8;"NA";"Yellow"
"ENCACC_001";"34";"3451";"Nord-Aurdal";"2018";105.91;105.91;"Yellow";"Yellow"
"ENCACC_001";"34";"3451";"Nord-Aurdal";"2019";61.31;167.22;"Yellow";"Yellow"
"ENCACC_001";"34";"3451";"Nord-Aurdal";"2020";323.22;490.44;"Yellow";"Yellow"
"ENCACC_001";"34";"3451";"Nord-Aurdal";"2021";411.68;902.12;"Yellow";"Yellow"
"ENCACC_001";"34";"3451";"Nord-Aurdal";"2022";268.59;1170.71;"Yellow";"Yellow"
"ENCACC_001";"34";"3451";"Nord-Aurdal";"2023";267.94;1438.65;"Green";"Yellow"
"ENCACC_001";"34";"3451";"Nord-Aurdal";"2024";218.88;1657.53;"Yellow";"Yellow"
"ENCACC_001";"34";"3451";"Nord-Aurdal";"Endring 2018-2024";NA;1551.62;"NA";"Yellow"
"ENCACC_001";"34";"3452";"Vestre Slidre";"2018";49.42;49.42;"Yellow";"Yellow"
"ENCACC_001";"34";"3452";"Vestre Slidre";"2019";73.63;123.05;"Yellow";"Yellow"
"ENCACC_001";"34";"3452";"Vestre Slidre";"2020";290.84;413.89;"Yellow";"Yellow"
"ENCACC_001";"34";"3452";"Vestre Slidre";"2021";235.38;649.27;"Yellow";"Yellow"
"ENCACC_001";"34";"3452";"Vestre Slidre";"2022";250.02;899.29;"Yellow";"Yellow"
"ENCACC_001";"34";"3452";"Vestre Slidre";"2023";248.93;1148.22;"Green";"Yellow"
"ENCACC_001";"34";"3452";"Vestre Slidre";"2024";90.37;1238.59;"Yellow";"Yellow"
"ENCACC_001";"34";"3452";"Vestre Slidre";"Endring 2018-2024";NA;1189.17;"NA";"Yellow"
"ENCACC_001";"34";"3453";"Øystre Slidre";"2018";106.33;106.33;"Yellow";"Yellow"
"ENCACC_001";"34";"3453";"Øystre Slidre";"2019";135.51;241.84;"Yellow";"Yellow"
"ENCACC_001";"34";"3453";"Øystre Slidre";"2020";188.31;430.15;"Yellow";"Yellow"
"ENCACC_001";"34";"3453";"Øystre Slidre";"2021";307.13;737.28;"Yellow";"Yellow"
"ENCACC_001";"34";"3453";"Øystre Slidre";"2022";222.88;960.16;"Yellow";"Yellow"
"ENCACC_001";"34";"3453";"Øystre Slidre";"2023";235.17;1195.33;"Green";"Yellow"
"ENCACC_001";"34";"3453";"Øystre Slidre";"2024";92.95;1288.28;"Yellow";"Yellow"
"ENCACC_001";"34";"3453";"Øystre Slidre";"Endring 2018-2024";NA;1181.95;"NA";"Yellow"
"ENCACC_001";"34";"3454";"Vang";"2018";28.69;28.69;"Yellow";"Yellow"
"ENCACC_001";"34";"3454";"Vang";"2019";31.84;60.53;"Yellow";"Yellow"
"ENCACC_001";"34";"3454";"Vang";"2020";104.15;164.68;"Yellow";"Yellow"
"ENCACC_001";"34";"3454";"Vang";"2021";302.65;467.33;"Yellow";"Yellow"
"ENCACC_001";"34";"3454";"Vang";"2022";83.17;550.5;"Yellow";"Yellow"
"ENCACC_001";"34";"3454";"Vang";"2023";115.85;666.35;"Green";"Yellow"
"ENCACC_001";"34";"3454";"Vang";"2024";80.26;746.61;"Yellow";"Yellow"
"ENCACC_001";"34";"3454";"Vang";"Endring 2018-2024";NA;717.92;"NA";"Yellow"
"ENCACC_001";"39";"3901";"Horten";"2018";43.18;43.18;"Yellow";"Yellow"
"ENCACC_001";"39";"3901";"Horten";"2019";38.58;81.76;"Yellow";"Yellow"
"ENCACC_001";"39";"3901";"Horten";"2020";735.63;817.39;"Yellow";"Yellow"
"ENCACC_001";"39";"3901";"Horten";"2021";671.93;1489.32;"Yellow";"Yellow"
"ENCACC_001";"39";"3901";"Horten";"2022";141.24;1630.56;"Yellow";"Yellow"
"ENCACC_001";"39";"3901";"Horten";"2023";162.08;1792.64;"Green";"Yellow"
"ENCACC_001";"39";"3901";"Horten";"2024";32.75;1825.39;"Yellow";"Yellow"
"ENCACC_001";"39";"3901";"Horten";"Endring 2018-2024";NA;1782.21;"NA";"Yellow"
"ENCACC_001";"39";"3903";"Holmestrand";"2018";437.41;437.41;"Yellow";"Yellow"
"ENCACC_001";"39";"3903";"Holmestrand";"2019";241.58;678.99;"Yellow";"Yellow"
"ENCACC_001";"39";"3903";"Holmestrand";"2020";408.95;1087.94;"Yellow";"Yellow"
"ENCACC_001";"39";"3903";"Holmestrand";"2021";350.56;1438.5;"Yellow";"Yellow"
"ENCACC_001";"39";"3903";"Holmestrand";"2022";362.61;1801.11;"Yellow";"Yellow"
"ENCACC_001";"39";"3903";"Holmestrand";"2023";298.17;2099.28;"Green";"Yellow"
"ENCACC_001";"39";"3903";"Holmestrand";"2024";85.47;2184.75;"Yellow";"Yellow"
"ENCACC_001";"39";"3903";"Holmestrand";"Endring 2018-2024";NA;1747.34;"NA";"Yellow"
"ENCACC_001";"39";"3905";"Tønsberg";"2018";164.11;164.11;"Yellow";"Yellow"
"ENCACC_001";"39";"3905";"Tønsberg";"2019";327.62;491.73;"Yellow";"Yellow"
"ENCACC_001";"39";"3905";"Tønsberg";"2020";424.56;916.29;"Yellow";"Yellow"
"ENCACC_001";"39";"3905";"Tønsberg";"2021";477.77;1394.06;"Yellow";"Yellow"
"ENCACC_001";"39";"3905";"Tønsberg";"2022";486.93;1880.99;"Yellow";"Yellow"
"ENCACC_001";"39";"3905";"Tønsberg";"2023";415.57;2296.56;"Green";"Yellow"
"ENCACC_001";"39";"3905";"Tønsberg";"2024";90.44;2387;"Yellow";"Yellow"
"ENCACC_001";"39";"3905";"Tønsberg";"Endring 2018-2024";NA;2222.89;"NA";"Yellow"
"ENCACC_001";"39";"3907";"Sandefjord";"2018";233.56;233.56;"Yellow";"Yellow"
"ENCACC_001";"39";"3907";"Sandefjord";"2019";305.98;539.54;"Yellow";"Yellow"
"ENCACC_001";"39";"3907";"Sandefjord";"2020";594.88;1134.42;"Yellow";"Yellow"
"ENCACC_001";"39";"3907";"Sandefjord";"2021";457.06;1591.48;"Yellow";"Yellow"
"ENCACC_001";"39";"3907";"Sandefjord";"2022";647.36;2238.84;"Yellow";"Yellow"
"ENCACC_001";"39";"3907";"Sandefjord";"2023";486.59;2725.43;"Green";"Yellow"
"ENCACC_001";"39";"3907";"Sandefjord";"2024";114.85;2840.28;"Yellow";"Yellow"
"ENCACC_001";"39";"3907";"Sandefjord";"Endring 2018-2024";NA;2606.72;"NA";"Yellow"
"ENCACC_001";"39";"3909";"Larvik";"2018";293.18;293.18;"Yellow";"Yellow"
"ENCACC_001";"39";"3909";"Larvik";"2019";286.65;579.83;"Yellow";"Yellow"
"ENCACC_001";"39";"3909";"Larvik";"2020";531.36;1111.19;"Yellow";"Yellow"
"ENCACC_001";"39";"3909";"Larvik";"2021";641.52;1752.71;"Yellow";"Yellow"
"ENCACC_001";"39";"3909";"Larvik";"2022";547.35;2300.06;"Yellow";"Yellow"
"ENCACC_001";"39";"3909";"Larvik";"2023";376.9;2676.96;"Green";"Yellow"
"ENCACC_001";"39";"3909";"Larvik";"2024";168.95;2845.91;"Yellow";"Yellow"
"ENCACC_001";"39";"3909";"Larvik";"Endring 2018-2024";NA;2552.73;"NA";"Yellow"
"ENCACC_001";"39";"3911";"Færder";"2018";81.98;81.98;"Yellow";"Yellow"
"ENCACC_001";"39";"3911";"Færder";"2019";58.79;140.77;"Yellow";"Yellow"
"ENCACC_001";"39";"3911";"Færder";"2020";136.8;277.57;"Yellow";"Yellow"
"ENCACC_001";"39";"3911";"Færder";"2021";75.69;353.26;"Yellow";"Yellow"
"ENCACC_001";"39";"3911";"Færder";"2022";162.33;515.59;"Yellow";"Yellow"
"ENCACC_001";"39";"3911";"Færder";"2023";98.59;614.18;"Green";"Yellow"
"ENCACC_001";"39";"3911";"Færder";"2024";14.39;628.57;"Yellow";"Yellow"
"ENCACC_001";"39";"3911";"Færder";"Endring 2018-2024";NA;546.59;"NA";"Yellow"
"ENCACC_001";"40";"4001";"Porsgrunn";"2018";31.01;31.01;"Yellow";"Yellow"
"ENCACC_001";"40";"4001";"Porsgrunn";"2019";43.78;74.79;"Yellow";"Yellow"
"ENCACC_001";"40";"4001";"Porsgrunn";"2020";147.49;222.28;"Yellow";"Yellow"
"ENCACC_001";"40";"4001";"Porsgrunn";"2021";462.63;684.91;"Yellow";"Yellow"
"ENCACC_001";"40";"4001";"Porsgrunn";"2022";606.51;1291.42;"Yellow";"Yellow"
"ENCACC_001";"40";"4001";"Porsgrunn";"2023";512.8;1804.22;"Green";"Yellow"
"ENCACC_001";"40";"4001";"Porsgrunn";"2024";92.51;1896.73;"Yellow";"Yellow"
"ENCACC_001";"40";"4001";"Porsgrunn";"Endring 2018-2024";NA;1865.72;"NA";"Yellow"
"ENCACC_001";"40";"4003";"Skien";"2018";160.82;160.82;"Yellow";"Yellow"
"ENCACC_001";"40";"4003";"Skien";"2019";141.99;302.81;"Yellow";"Yellow"
"ENCACC_001";"40";"4003";"Skien";"2020";331.12;633.93;"Yellow";"Yellow"
"ENCACC_001";"40";"4003";"Skien";"2021";398.64;1032.57;"Yellow";"Yellow"
"ENCACC_001";"40";"4003";"Skien";"2022";413.98;1446.55;"Yellow";"Yellow"
"ENCACC_001";"40";"4003";"Skien";"2023";505.91;1952.46;"Green";"Yellow"
"ENCACC_001";"40";"4003";"Skien";"2024";709.66;2662.12;"Yellow";"Yellow"
"ENCACC_001";"40";"4003";"Skien";"Endring 2018-2024";NA;2501.3;"NA";"Yellow"
"ENCACC_001";"40";"4005";"Notodden";"2018";76.85;76.85;"Yellow";"Yellow"
"ENCACC_001";"40";"4005";"Notodden";"2019";136.25;213.1;"Yellow";"Yellow"
"ENCACC_001";"40";"4005";"Notodden";"2020";195.1;408.2;"Yellow";"Yellow"
"ENCACC_001";"40";"4005";"Notodden";"2021";265.15;673.35;"Yellow";"Yellow"
"ENCACC_001";"40";"4005";"Notodden";"2022";281.03;954.38;"Yellow";"Yellow"
"ENCACC_001";"40";"4005";"Notodden";"2023";249.29;1203.67;"Green";"Yellow"
"ENCACC_001";"40";"4005";"Notodden";"2024";124.98;1328.65;"Yellow";"Yellow"
"ENCACC_001";"40";"4005";"Notodden";"Endring 2018-2024";NA;1251.8;"NA";"Yellow"
"ENCACC_001";"40";"4010";"Siljan";"2018";9.99;9.99;"Yellow";"Yellow"
"ENCACC_001";"40";"4010";"Siljan";"2019";13.16;23.15;"Yellow";"Yellow"
"ENCACC_001";"40";"4010";"Siljan";"2020";124.23;147.38;"Yellow";"Yellow"
"ENCACC_001";"40";"4010";"Siljan";"2021";37.74;185.12;"Yellow";"Yellow"
"ENCACC_001";"40";"4010";"Siljan";"2022";57.21;242.33;"Yellow";"Yellow"
"ENCACC_001";"40";"4010";"Siljan";"2023";23.34;265.67;"Green";"Yellow"
"ENCACC_001";"40";"4010";"Siljan";"2024";4.76;270.43;"Yellow";"Yellow"
"ENCACC_001";"40";"4010";"Siljan";"Endring 2018-2024";NA;260.44;"NA";"Yellow"
"ENCACC_001";"40";"4012";"Bamble";"2018";249.36;249.36;"Yellow";"Yellow"
"ENCACC_001";"40";"4012";"Bamble";"2019";182.81;432.17;"Yellow";"Yellow"
"ENCACC_001";"40";"4012";"Bamble";"2020";501.87;934.04;"Yellow";"Yellow"
"ENCACC_001";"40";"4012";"Bamble";"2021";352.78;1286.82;"Yellow";"Yellow"
"ENCACC_001";"40";"4012";"Bamble";"2022";332.75;1619.57;"Yellow";"Yellow"
"ENCACC_001";"40";"4012";"Bamble";"2023";281.14;1900.71;"Green";"Yellow"
"ENCACC_001";"40";"4012";"Bamble";"2024";153.67;2054.38;"Yellow";"Yellow"
"ENCACC_001";"40";"4012";"Bamble";"Endring 2018-2024";NA;1805.02;"NA";"Yellow"
"ENCACC_001";"40";"4014";"Kragerø";"2018";83.76;83.76;"Yellow";"Yellow"
"ENCACC_001";"40";"4014";"Kragerø";"2019";118.74;202.5;"Yellow";"Yellow"
"ENCACC_001";"40";"4014";"Kragerø";"2020";225.01;427.51;"Yellow";"Yellow"
"ENCACC_001";"40";"4014";"Kragerø";"2021";120.78;548.29;"Yellow";"Yellow"
"ENCACC_001";"40";"4014";"Kragerø";"2022";166.74;715.03;"Yellow";"Yellow"
"ENCACC_001";"40";"4014";"Kragerø";"2023";148.37;863.4;"Green";"Yellow"
"ENCACC_001";"40";"4014";"Kragerø";"2024";86.19;949.59;"Yellow";"Yellow"
"ENCACC_001";"40";"4014";"Kragerø";"Endring 2018-2024";NA;865.83;"NA";"Yellow"
"ENCACC_001";"40";"4016";"Drangedal";"2018";205.84;205.84;"Yellow";"Yellow"
"ENCACC_001";"40";"4016";"Drangedal";"2019";166.47;372.31;"Yellow";"Yellow"
"ENCACC_001";"40";"4016";"Drangedal";"2020";322.7;695.01;"Yellow";"Yellow"
"ENCACC_001";"40";"4016";"Drangedal";"2021";342.56;1037.57;"Yellow";"Yellow"
"ENCACC_001";"40";"4016";"Drangedal";"2022";333.59;1371.16;"Yellow";"Yellow"
"ENCACC_001";"40";"4016";"Drangedal";"2023";237.38;1608.54;"Green";"Yellow"
"ENCACC_001";"40";"4016";"Drangedal";"2024";105.99;1714.53;"Yellow";"Yellow"
"ENCACC_001";"40";"4016";"Drangedal";"Endring 2018-2024";NA;1508.69;"NA";"Yellow"
"ENCACC_001";"40";"4018";"Nome";"2018";42.89;42.89;"Yellow";"Yellow"
"ENCACC_001";"40";"4018";"Nome";"2019";66.56;109.45;"Yellow";"Yellow"
"ENCACC_001";"40";"4018";"Nome";"2020";126.56;236.01;"Yellow";"Yellow"
"ENCACC_001";"40";"4018";"Nome";"2021";114.48;350.49;"Yellow";"Yellow"
"ENCACC_001";"40";"4018";"Nome";"2022";172.43;522.92;"Yellow";"Yellow"
"ENCACC_001";"40";"4018";"Nome";"2023";131.85;654.77;"Green";"Yellow"
"ENCACC_001";"40";"4018";"Nome";"2024";218.19;872.96;"Yellow";"Yellow"
"ENCACC_001";"40";"4018";"Nome";"Endring 2018-2024";NA;830.07;"NA";"Yellow"
"ENCACC_001";"40";"4020";"Midt-Telemark";"2018";210.82;210.82;"Yellow";"Yellow"
"ENCACC_001";"40";"4020";"Midt-Telemark";"2019";171.15;381.97;"Yellow";"Yellow"
"ENCACC_001";"40";"4020";"Midt-Telemark";"2020";277.44;659.41;"Yellow";"Yellow"
"ENCACC_001";"40";"4020";"Midt-Telemark";"2021";320.81;980.22;"Yellow";"Yellow"
"ENCACC_001";"40";"4020";"Midt-Telemark";"2022";335.1;1315.32;"Yellow";"Yellow"
"ENCACC_001";"40";"4020";"Midt-Telemark";"2023";230.79;1546.11;"Green";"Yellow"
"ENCACC_001";"40";"4020";"Midt-Telemark";"2024";57.65;1603.76;"Yellow";"Yellow"
"ENCACC_001";"40";"4020";"Midt-Telemark";"Endring 2018-2024";NA;1392.94;"NA";"Yellow"
"ENCACC_001";"40";"4022";"Seljord";"2018";26.63;26.63;"Yellow";"Yellow"
"ENCACC_001";"40";"4022";"Seljord";"2019";90.31;116.94;"Yellow";"Yellow"
"ENCACC_001";"40";"4022";"Seljord";"2020";95.59;212.53;"Yellow";"Yellow"
"ENCACC_001";"40";"4022";"Seljord";"2021";113.42;325.95;"Yellow";"Yellow"
"ENCACC_001";"40";"4022";"Seljord";"2022";244.09;570.04;"Yellow";"Yellow"
"ENCACC_001";"40";"4022";"Seljord";"2023";142.72;712.76;"Green";"Yellow"
"ENCACC_001";"40";"4022";"Seljord";"2024";33.88;746.64;"Yellow";"Yellow"
"ENCACC_001";"40";"4022";"Seljord";"Endring 2018-2024";NA;720.01;"NA";"Yellow"
"ENCACC_001";"40";"4024";"Hjartdal";"2018";49.96;49.96;"Yellow";"Yellow"
"ENCACC_001";"40";"4024";"Hjartdal";"2019";82.62;132.58;"Yellow";"Yellow"
"ENCACC_001";"40";"4024";"Hjartdal";"2020";283.79;416.37;"Yellow";"Yellow"
"ENCACC_001";"40";"4024";"Hjartdal";"2021";202.45;618.82;"Yellow";"Yellow"
"ENCACC_001";"40";"4024";"Hjartdal";"2022";167.6;786.42;"Yellow";"Yellow"
"ENCACC_001";"40";"4024";"Hjartdal";"2023";140.24;926.66;"Green";"Yellow"
"ENCACC_001";"40";"4024";"Hjartdal";"2024";67.94;994.6;"Yellow";"Yellow"
"ENCACC_001";"40";"4024";"Hjartdal";"Endring 2018-2024";NA;944.64;"NA";"Yellow"
"ENCACC_001";"40";"4026";"Tinn";"2018";149.74;149.74;"Yellow";"Yellow"
"ENCACC_001";"40";"4026";"Tinn";"2019";116.09;265.83;"Yellow";"Yellow"
"ENCACC_001";"40";"4026";"Tinn";"2020";310.26;576.09;"Yellow";"Yellow"
"ENCACC_001";"40";"4026";"Tinn";"2021";255.96;832.05;"Yellow";"Yellow"
"ENCACC_001";"40";"4026";"Tinn";"2022";347.42;1179.47;"Yellow";"Yellow"
"ENCACC_001";"40";"4026";"Tinn";"2023";207.63;1387.1;"Green";"Yellow"
"ENCACC_001";"40";"4026";"Tinn";"2024";185.59;1572.69;"Yellow";"Yellow"
"ENCACC_001";"40";"4026";"Tinn";"Endring 2018-2024";NA;1422.95;"NA";"Yellow"
"ENCACC_001";"40";"4028";"Kviteseid";"2018";71.04;71.04;"Yellow";"Yellow"
"ENCACC_001";"40";"4028";"Kviteseid";"2019";58.38;129.42;"Yellow";"Yellow"
"ENCACC_001";"40";"4028";"Kviteseid";"2020";132.14;261.56;"Yellow";"Yellow"
"ENCACC_001";"40";"4028";"Kviteseid";"2021";102.92;364.48;"Yellow";"Yellow"
"ENCACC_001";"40";"4028";"Kviteseid";"2022";236.74;601.22;"Yellow";"Yellow"
"ENCACC_001";"40";"4028";"Kviteseid";"2023";172.48;773.7;"Green";"Yellow"
"ENCACC_001";"40";"4028";"Kviteseid";"2024";48.43;822.13;"Yellow";"Yellow"
"ENCACC_001";"40";"4028";"Kviteseid";"Endring 2018-2024";NA;751.09;"NA";"Yellow"
"ENCACC_001";"40";"4030";"Nissedal";"2018";222.81;222.81;"Yellow";"Yellow"
"ENCACC_001";"40";"4030";"Nissedal";"2019";77.86;300.67;"Yellow";"Yellow"
"ENCACC_001";"40";"4030";"Nissedal";"2020";263.19;563.86;"Yellow";"Yellow"
"ENCACC_001";"40";"4030";"Nissedal";"2021";363.05;926.91;"Yellow";"Yellow"
"ENCACC_001";"40";"4030";"Nissedal";"2022";466.37;1393.28;"Yellow";"Yellow"
"ENCACC_001";"40";"4030";"Nissedal";"2023";199.17;1592.45;"Green";"Yellow"
"ENCACC_001";"40";"4030";"Nissedal";"2024";214.89;1807.34;"Yellow";"Yellow"
"ENCACC_001";"40";"4030";"Nissedal";"Endring 2018-2024";NA;1584.53;"NA";"Yellow"
"ENCACC_001";"40";"4032";"Fyresdal";"2018";13.97;13.97;"Yellow";"Yellow"
"ENCACC_001";"40";"4032";"Fyresdal";"2019";61.76;75.73;"Yellow";"Yellow"
"ENCACC_001";"40";"4032";"Fyresdal";"2020";90.82;166.55;"Yellow";"Yellow"
"ENCACC_001";"40";"4032";"Fyresdal";"2021";147.84;314.39;"Yellow";"Yellow"
"ENCACC_001";"40";"4032";"Fyresdal";"2022";138.63;453.02;"Yellow";"Yellow"
"ENCACC_001";"40";"4032";"Fyresdal";"2023";42;495.02;"Green";"Yellow"
"ENCACC_001";"40";"4032";"Fyresdal";"2024";22.09;517.11;"Yellow";"Yellow"
"ENCACC_001";"40";"4032";"Fyresdal";"Endring 2018-2024";NA;503.14;"NA";"Yellow"
"ENCACC_001";"40";"4034";"Tokke";"2018";24.17;24.17;"Yellow";"Yellow"
"ENCACC_001";"40";"4034";"Tokke";"2019";44.62;68.79;"Yellow";"Yellow"
"ENCACC_001";"40";"4034";"Tokke";"2020";66.37;135.16;"Yellow";"Yellow"
"ENCACC_001";"40";"4034";"Tokke";"2021";111.06;246.22;"Yellow";"Yellow"
"ENCACC_001";"40";"4034";"Tokke";"2022";140.1;386.32;"Yellow";"Yellow"
"ENCACC_001";"40";"4034";"Tokke";"2023";103.48;489.8;"Green";"Yellow"
"ENCACC_001";"40";"4034";"Tokke";"2024";56.6;546.4;"Yellow";"Yellow"
"ENCACC_001";"40";"4034";"Tokke";"Endring 2018-2024";NA;522.23;"NA";"Yellow"
"ENCACC_001";"40";"4036";"Vinje";"2018";234.75;234.75;"Yellow";"Yellow"
"ENCACC_001";"40";"4036";"Vinje";"2019";375.86;610.61;"Yellow";"Yellow"
"ENCACC_001";"40";"4036";"Vinje";"2020";522.32;1132.93;"Yellow";"Yellow"
"ENCACC_001";"40";"4036";"Vinje";"2021";519.67;1652.6;"Yellow";"Yellow"
"ENCACC_001";"40";"4036";"Vinje";"2022";337.02;1989.62;"Yellow";"Yellow"
"ENCACC_001";"40";"4036";"Vinje";"2023";251.82;2241.44;"Green";"Yellow"
"ENCACC_001";"40";"4036";"Vinje";"2024";338.87;2580.31;"Yellow";"Yellow"
"ENCACC_001";"40";"4036";"Vinje";"Endring 2018-2024";NA;2345.56;"NA";"Yellow"
"ENCACC_001";"42";"4201";"Risør";"2018";52.22;52.22;"Yellow";"Yellow"
"ENCACC_001";"42";"4201";"Risør";"2019";146.51;198.73;"Yellow";"Yellow"
"ENCACC_001";"42";"4201";"Risør";"2020";252.58;451.31;"Yellow";"Yellow"
"ENCACC_001";"42";"4201";"Risør";"2021";189.07;640.38;"Yellow";"Yellow"
"ENCACC_001";"42";"4201";"Risør";"2022";206.46;846.84;"Yellow";"Yellow"
"ENCACC_001";"42";"4201";"Risør";"2023";61.79;908.63;"Green";"Yellow"
"ENCACC_001";"42";"4201";"Risør";"2024";29.36;937.99;"Yellow";"Yellow"
"ENCACC_001";"42";"4201";"Risør";"Endring 2018-2024";NA;885.77;"NA";"Yellow"
"ENCACC_001";"42";"4202";"Grimstad";"2018";156.46;156.46;"Yellow";"Yellow"
"ENCACC_001";"42";"4202";"Grimstad";"2019";327.57;484.03;"Yellow";"Yellow"
"ENCACC_001";"42";"4202";"Grimstad";"2020";399.95;883.98;"Yellow";"Yellow"
"ENCACC_001";"42";"4202";"Grimstad";"2021";339.09;1223.07;"Yellow";"Yellow"
"ENCACC_001";"42";"4202";"Grimstad";"2022";379.12;1602.19;"Yellow";"Yellow"
"ENCACC_001";"42";"4202";"Grimstad";"2023";195.75;1797.94;"Green";"Yellow"
"ENCACC_001";"42";"4202";"Grimstad";"2024";152.09;1950.03;"Yellow";"Yellow"
"ENCACC_001";"42";"4202";"Grimstad";"Endring 2018-2024";NA;1793.57;"NA";"Yellow"
"ENCACC_001";"42";"4203";"Arendal";"2018";235.32;235.32;"Yellow";"Yellow"
"ENCACC_001";"42";"4203";"Arendal";"2019";251.12;486.44;"Yellow";"Yellow"
"ENCACC_001";"42";"4203";"Arendal";"2020";284.59;771.03;"Yellow";"Yellow"
"ENCACC_001";"42";"4203";"Arendal";"2021";397.37;1168.4;"Yellow";"Yellow"
"ENCACC_001";"42";"4203";"Arendal";"2022";666.05;1834.45;"Yellow";"Yellow"
"ENCACC_001";"42";"4203";"Arendal";"2023";378.53;2212.98;"Green";"Yellow"
"ENCACC_001";"42";"4203";"Arendal";"2024";141.35;2354.33;"Yellow";"Yellow"
"ENCACC_001";"42";"4203";"Arendal";"Endring 2018-2024";NA;2119.01;"NA";"Yellow"
"ENCACC_001";"42";"4204";"Kristiansand";"2018";483.65;483.65;"Yellow";"Yellow"
"ENCACC_001";"42";"4204";"Kristiansand";"2019";1491.65;1975.3;"Yellow";"Yellow"
"ENCACC_001";"42";"4204";"Kristiansand";"2020";1110.96;3086.26;"Yellow";"Yellow"
"ENCACC_001";"42";"4204";"Kristiansand";"2021";1016.01;4102.27;"Yellow";"Yellow"
"ENCACC_001";"42";"4204";"Kristiansand";"2022";766.73;4869;"Yellow";"Yellow"
"ENCACC_001";"42";"4204";"Kristiansand";"2023";496.53;5365.53;"Green";"Yellow"
"ENCACC_001";"42";"4204";"Kristiansand";"2024";237.88;5603.41;"Yellow";"Yellow"
"ENCACC_001";"42";"4204";"Kristiansand";"Endring 2018-2024";NA;5119.76;"NA";"Yellow"
"ENCACC_001";"42";"4205";"Lindesnes";"2018";284.92;284.92;"Yellow";"Yellow"
"ENCACC_001";"42";"4205";"Lindesnes";"2019";319.63;604.55;"Yellow";"Yellow"
"ENCACC_001";"42";"4205";"Lindesnes";"2020";1387.53;1992.08;"Yellow";"Yellow"
"ENCACC_001";"42";"4205";"Lindesnes";"2021";906.4;2898.48;"Yellow";"Yellow"
"ENCACC_001";"42";"4205";"Lindesnes";"2022";629.37;3527.85;"Yellow";"Yellow"
"ENCACC_001";"42";"4205";"Lindesnes";"2023";484.83;4012.68;"Green";"Yellow"
"ENCACC_001";"42";"4205";"Lindesnes";"2024";151.62;4164.3;"Yellow";"Yellow"
"ENCACC_001";"42";"4205";"Lindesnes";"Endring 2018-2024";NA;3879.38;"NA";"Yellow"
"ENCACC_001";"42";"4206";"Farsund";"2018";28.8;28.8;"Yellow";"Yellow"
"ENCACC_001";"42";"4206";"Farsund";"2019";42.42;71.22;"Yellow";"Yellow"
"ENCACC_001";"42";"4206";"Farsund";"2020";205.08;276.3;"Yellow";"Yellow"
"ENCACC_001";"42";"4206";"Farsund";"2021";138.38;414.68;"Yellow";"Yellow"
"ENCACC_001";"42";"4206";"Farsund";"2022";231.93;646.61;"Yellow";"Yellow"
"ENCACC_001";"42";"4206";"Farsund";"2023";197.54;844.15;"Green";"Yellow"
"ENCACC_001";"42";"4206";"Farsund";"2024";42.9;887.05;"Yellow";"Yellow"
"ENCACC_001";"42";"4206";"Farsund";"Endring 2018-2024";NA;858.25;"NA";"Yellow"
"ENCACC_001";"42";"4207";"Flekkefjord";"2018";56.4;56.4;"Yellow";"Yellow"
"ENCACC_001";"42";"4207";"Flekkefjord";"2019";59.4;115.8;"Yellow";"Yellow"
"ENCACC_001";"42";"4207";"Flekkefjord";"2020";85.17;200.97;"Yellow";"Yellow"
"ENCACC_001";"42";"4207";"Flekkefjord";"2021";97.95;298.92;"Yellow";"Yellow"
"ENCACC_001";"42";"4207";"Flekkefjord";"2022";117.83;416.75;"Yellow";"Yellow"
"ENCACC_001";"42";"4207";"Flekkefjord";"2023";154.42;571.17;"Green";"Yellow"
"ENCACC_001";"42";"4207";"Flekkefjord";"2024";36.54;607.71;"Yellow";"Yellow"
"ENCACC_001";"42";"4207";"Flekkefjord";"Endring 2018-2024";NA;551.31;"NA";"Yellow"
"ENCACC_001";"42";"4211";"Gjerstad";"2018";44.78;44.78;"Yellow";"Yellow"
"ENCACC_001";"42";"4211";"Gjerstad";"2019";26.58;71.36;"Yellow";"Yellow"
"ENCACC_001";"42";"4211";"Gjerstad";"2020";62.18;133.54;"Yellow";"Yellow"
"ENCACC_001";"42";"4211";"Gjerstad";"2021";56.35;189.89;"Yellow";"Yellow"
"ENCACC_001";"42";"4211";"Gjerstad";"2022";77.13;267.02;"Yellow";"Yellow"
"ENCACC_001";"42";"4211";"Gjerstad";"2023";39.96;306.98;"Green";"Yellow"
"ENCACC_001";"42";"4211";"Gjerstad";"2024";41.43;348.41;"Yellow";"Yellow"
"ENCACC_001";"42";"4211";"Gjerstad";"Endring 2018-2024";NA;303.63;"NA";"Yellow"
"ENCACC_001";"42";"4212";"Vegårshei";"2018";116.97;116.97;"Yellow";"Yellow"
"ENCACC_001";"42";"4212";"Vegårshei";"2019";66.31;183.28;"Yellow";"Yellow"
