"Indikatorens navn";"Fylke nummer";"Kommune nummer";"Kommune navn";"Natur typer";"Regnskapsperiode";"Areal verdsatte naturtyper gått tapt (dekar)";"Usikkerhet for areal i regnskapsperiode"
"ENCREC_006";"32";"3226";"Aurskog-Høland";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"32";"3226";"Aurskog-Høland";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"32";"3226";"Aurskog-Høland";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"32";"3230";"Gjerdrum";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"32";"3230";"Gjerdrum";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"32";"3230";"Gjerdrum";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"32";"3230";"Gjerdrum";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"32";"3230";"Gjerdrum";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"32";"3230";"Gjerdrum";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"32";"3230";"Gjerdrum";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"32";"3230";"Gjerdrum";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"32";"3238";"Nannestad";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"32";"3238";"Nannestad";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"32";"3238";"Nannestad";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"32";"3238";"Nannestad";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"32";"3238";"Nannestad";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"32";"3238";"Nannestad";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"32";"3238";"Nannestad";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"32";"3238";"Nannestad";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"32";"3240";"Eidsvoll";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"32";"3240";"Eidsvoll";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"32";"3240";"Eidsvoll";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"32";"3240";"Eidsvoll";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"32";"3240";"Eidsvoll";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"32";"3240";"Eidsvoll";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"32";"3240";"Eidsvoll";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"32";"3240";"Eidsvoll";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"32";"3242";"Hurdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"32";"3242";"Hurdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"32";"3242";"Hurdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"32";"3242";"Hurdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"32";"3242";"Hurdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"32";"3242";"Hurdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"32";"3242";"Hurdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"32";"3242";"Hurdal";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"33";"3316";"Modum";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"33";"3316";"Modum";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"33";"3316";"Modum";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"33";"3316";"Modum";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"33";"3316";"Modum";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"33";"3316";"Modum";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"33";"3316";"Modum";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"33";"3316";"Modum";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"33";"3326";"Hemsedal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"33";"3326";"Hemsedal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"33";"3326";"Hemsedal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"33";"3326";"Hemsedal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"33";"3326";"Hemsedal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"33";"3326";"Hemsedal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"33";"3326";"Hemsedal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"33";"3326";"Hemsedal";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3403";"Hamar";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3403";"Hamar";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3403";"Hamar";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3403";"Hamar";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3403";"Hamar";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3403";"Hamar";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3403";"Hamar";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3403";"Hamar";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3405";"Lillehammer";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3405";"Lillehammer";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3405";"Lillehammer";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3405";"Lillehammer";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3405";"Lillehammer";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3405";"Lillehammer";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3405";"Lillehammer";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3405";"Lillehammer";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3414";"Nord-Odal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3414";"Nord-Odal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3414";"Nord-Odal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3414";"Nord-Odal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3414";"Nord-Odal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3414";"Nord-Odal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3414";"Nord-Odal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3414";"Nord-Odal";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3415";"Sør-Odal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3415";"Sør-Odal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3415";"Sør-Odal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3415";"Sør-Odal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3415";"Sør-Odal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3415";"Sør-Odal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3415";"Sør-Odal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3415";"Sør-Odal";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3416";"Eidskog";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3416";"Eidskog";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3416";"Eidskog";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3416";"Eidskog";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3416";"Eidskog";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3416";"Eidskog";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3416";"Eidskog";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3416";"Eidskog";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3419";"Våler (Innlandet)";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3419";"Våler (Innlandet)";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3419";"Våler (Innlandet)";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3419";"Våler (Innlandet)";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3419";"Våler (Innlandet)";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3419";"Våler (Innlandet)";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3419";"Våler (Innlandet)";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3419";"Våler (Innlandet)";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3421";"Trysil";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3421";"Trysil";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3421";"Trysil";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3421";"Trysil";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3421";"Trysil";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3421";"Trysil";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3421";"Trysil";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3421";"Trysil";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3422";"Åmot";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3422";"Åmot";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3422";"Åmot";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3422";"Åmot";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3422";"Åmot";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3422";"Åmot";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3422";"Åmot";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3422";"Åmot";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3423";"Stor-Elvdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3423";"Stor-Elvdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3423";"Stor-Elvdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3423";"Stor-Elvdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3423";"Stor-Elvdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3423";"Stor-Elvdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3423";"Stor-Elvdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3423";"Stor-Elvdal";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3424";"Rendalen";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3424";"Rendalen";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3424";"Rendalen";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3424";"Rendalen";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3424";"Rendalen";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3424";"Rendalen";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3424";"Rendalen";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3424";"Rendalen";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3425";"Engerdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3425";"Engerdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3425";"Engerdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3425";"Engerdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3425";"Engerdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3425";"Engerdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3425";"Engerdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3425";"Engerdal";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3426";"Tolga";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3426";"Tolga";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3426";"Tolga";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3426";"Tolga";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3426";"Tolga";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3426";"Tolga";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3426";"Tolga";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3426";"Tolga";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3429";"Folldal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3429";"Folldal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3429";"Folldal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3429";"Folldal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3429";"Folldal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3429";"Folldal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3429";"Folldal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3429";"Folldal";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3433";"Skjåk";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3433";"Skjåk";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3433";"Skjåk";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3433";"Skjåk";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3433";"Skjåk";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3433";"Skjåk";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3433";"Skjåk";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3433";"Skjåk";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3440";"Øyer";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3440";"Øyer";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3440";"Øyer";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3440";"Øyer";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3440";"Øyer";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3440";"Øyer";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3440";"Øyer";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3440";"Øyer";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3441";"Gausdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3441";"Gausdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3441";"Gausdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3441";"Gausdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3441";"Gausdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3441";"Gausdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3441";"Gausdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3441";"Gausdal";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3450";"Etnedal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3450";"Etnedal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3450";"Etnedal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3450";"Etnedal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3450";"Etnedal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3450";"Etnedal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3450";"Etnedal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"34";"3450";"Etnedal";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"40";"4010";"Siljan";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"40";"4010";"Siljan";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"40";"4010";"Siljan";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"40";"4010";"Siljan";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"40";"4010";"Siljan";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"40";"4010";"Siljan";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"40";"4010";"Siljan";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"40";"4010";"Siljan";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"40";"4016";"Drangedal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"40";"4016";"Drangedal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"40";"4016";"Drangedal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"40";"4016";"Drangedal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"40";"4016";"Drangedal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"40";"4016";"Drangedal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"40";"4016";"Drangedal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"40";"4016";"Drangedal";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"40";"4020";"Midt-Telemark";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"40";"4020";"Midt-Telemark";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"40";"4020";"Midt-Telemark";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"40";"4020";"Midt-Telemark";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"40";"4020";"Midt-Telemark";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"40";"4020";"Midt-Telemark";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"40";"4020";"Midt-Telemark";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"40";"4020";"Midt-Telemark";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4201";"Risør";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4201";"Risør";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4201";"Risør";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4201";"Risør";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4201";"Risør";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4201";"Risør";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4201";"Risør";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4201";"Risør";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4211";"Gjerstad";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4211";"Gjerstad";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4211";"Gjerstad";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4211";"Gjerstad";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4211";"Gjerstad";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4211";"Gjerstad";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4211";"Gjerstad";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4211";"Gjerstad";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4212";"Vegårshei";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4212";"Vegårshei";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4212";"Vegårshei";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4212";"Vegårshei";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4212";"Vegårshei";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4212";"Vegårshei";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4212";"Vegårshei";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4212";"Vegårshei";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4214";"Froland";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4214";"Froland";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4214";"Froland";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4214";"Froland";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4214";"Froland";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4214";"Froland";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4214";"Froland";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4214";"Froland";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4216";"Birkenes";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4216";"Birkenes";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4216";"Birkenes";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4216";"Birkenes";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4216";"Birkenes";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4216";"Birkenes";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4216";"Birkenes";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4216";"Birkenes";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4219";"Evje og Hornnes";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4219";"Evje og Hornnes";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4219";"Evje og Hornnes";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4219";"Evje og Hornnes";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4219";"Evje og Hornnes";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4219";"Evje og Hornnes";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4219";"Evje og Hornnes";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4219";"Evje og Hornnes";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
