"Indikatorens navn";"Fylke nummer";"Kommune nummer";"Kommune navn";"Verdsatte naturtype";"Regnskapsperiode";"Areal verdsatte naturtyper gått tapt (dekar)";"Usikkerhet for areal i regnskapsperiode"
"ENCACC_002";"39";"3903";"Holmestrand";"Semi-naturlig eng";"2018-2024";0.31;"Yellow"
"ENCACC_002";"39";"3903";"Holmestrand";"Store gamle trær";"2018-2024";3.53;"Orange"
"ENCACC_002";"39";"3903";"Holmestrand";"Strandeng";"2018-2024";0.03;"Yellow"
"ENCACC_002";"39";"3903";"Holmestrand";"Svært tørkeutsatt sørlig kalkberg";"2018-2024";0.01;"Yellow"
"ENCACC_002";"39";"3903";"Holmestrand";"Åpen grunnlendt kalkmark i boreonemoral sone";"2018-2024";0.05;"Yellow"
"ENCACC_002";"39";"3905";"Tønsberg";"Dam";"2018-2024";0.22;"Orange"
"ENCACC_002";"39";"3905";"Tønsberg";"Frisk lågurtedellauvskog";"2018-2024";4.21;"Yellow"
"ENCACC_002";"39";"3905";"Tønsberg";"Frisk rik edellauvskog";"2018-2024";2.62;"Yellow"
"ENCACC_002";"39";"3905";"Tønsberg";"Gammel fattig edellauvskog";"2018-2024";2.98;"Yellow"
"ENCACC_002";"39";"3905";"Tønsberg";"Gammel furuskog med gamle trær";"2018-2024";2.64;"Yellow"
"ENCACC_002";"39";"3905";"Tønsberg";"Gammel høgstaudegråorskog";"2018-2024";0.01;"Yellow"
"ENCACC_002";"39";"3905";"Tønsberg";"Hagemark";"2018-2024";5.35;"Yellow"
"ENCACC_002";"39";"3905";"Tønsberg";"Hule eiker";"2018-2024";10.48;"Yellow"
"ENCACC_002";"39";"3905";"Tønsberg";"Høgstaude-edellauvskog";"2018-2024";0.15;"Yellow"
"ENCACC_002";"39";"3905";"Tønsberg";"Lågurtalm-lind-hasselskog";"2018-2024";0.16;"Yellow"
"ENCACC_002";"39";"3905";"Tønsberg";"Lågurtbøkeskog";"2018-2024";0.13;"Yellow"
"ENCACC_002";"39";"3905";"Tønsberg";"Lågurtedellauvskog";"2018-2024";3.64;"Yellow"
"ENCACC_002";"39";"3905";"Tønsberg";"Lågurteikeskog";"2018-2024";3.36;"Yellow"
"ENCACC_002";"39";"3905";"Tønsberg";"Naturbeitemark";"2018-2024";2.33;"Yellow"
"ENCACC_002";"39";"3905";"Tønsberg";"Parklandskap";"2018-2024";0.1;"Yellow"
"ENCACC_002";"39";"3905";"Tønsberg";"Semi-naturlig eng";"2018-2024";1.13;"Yellow"
"ENCACC_002";"39";"3905";"Tønsberg";"Store gamle trær";"2018-2024";1.89;"Yellow"
"ENCACC_002";"39";"3905";"Tønsberg";"Viktig bekkedrag";"2018-2024";4.01;"Yellow"
"ENCACC_002";"39";"3907";"Sandefjord";"Flomskogsmark";"2018-2024";0.15;"Yellow"
"ENCACC_002";"39";"3907";"Sandefjord";"Frisk lågurtbøkeskog";"2018-2024";0.02;"Yellow"
"ENCACC_002";"39";"3907";"Sandefjord";"Frisk lågurtedellauvskog";"2018-2024";1.23;"Yellow"
"ENCACC_002";"39";"3907";"Sandefjord";"Frisk rik edellauvskog";"2018-2024";0.01;"Yellow"
"ENCACC_002";"39";"3907";"Sandefjord";"Gammel fattig edellauvskog";"2018-2024";3.48;"Yellow"
"ENCACC_002";"39";"3907";"Sandefjord";"Hagemark";"2018-2024";0.18;"Yellow"
"ENCACC_002";"39";"3907";"Sandefjord";"Hule eiker";"2018-2024";6.31;"Yellow"
"ENCACC_002";"39";"3907";"Sandefjord";"Lågurtbøkeskog";"2018-2024";9.79;"Yellow"
"ENCACC_002";"39";"3907";"Sandefjord";"Lågurtedellauvskog";"2018-2024";0.51;"Yellow"
"ENCACC_002";"39";"3907";"Sandefjord";"Lågurteikeskog";"2018-2024";1.44;"Yellow"
"ENCACC_002";"39";"3907";"Sandefjord";"Naturbeitemark";"2018-2024";2.22;"Yellow"
"ENCACC_002";"39";"3907";"Sandefjord";"Rik sump- og kildeskog";"2018-2024";0.5;"Yellow"
"ENCACC_002";"39";"3907";"Sandefjord";"Semi-naturlig eng";"2018-2024";0.01;"Yellow"
"ENCACC_002";"39";"3907";"Sandefjord";"Semi-naturlig strandeng";"2018-2024";0.08;"Yellow"
"ENCACC_002";"39";"3907";"Sandefjord";"Store gamle trær";"2018-2024";0.88;"Orange"
"ENCACC_002";"39";"3909";"Larvik";"Frisk lågurtbøkeskog";"2018-2024";3.37;"Yellow"
"ENCACC_002";"39";"3909";"Larvik";"Frisk lågurtedellauvskog";"2018-2024";0.67;"Yellow"
"ENCACC_002";"39";"3909";"Larvik";"Frisk rik edellauvskog";"2018-2024";0.15;"Yellow"
"ENCACC_002";"39";"3909";"Larvik";"Gammel fattig edellauvskog";"2018-2024";4.75;"Yellow"
"ENCACC_002";"39";"3909";"Larvik";"Gammel furuskog med stående død ved";"2018-2024";0.17;"Yellow"
"ENCACC_002";"39";"3909";"Larvik";"Gammel granskog med liggende død ved";"2018-2024";0.06;"Yellow"
"ENCACC_002";"39";"3909";"Larvik";"Gammel lågurtospeskog";"2018-2024";0.02;"Yellow"
"ENCACC_002";"39";"3909";"Larvik";"Hule eiker";"2018-2024";4.36;"Yellow"
"ENCACC_002";"39";"3909";"Larvik";"Kilde-edellauvskog";"2018-2024";1.35;"Yellow"
"ENCACC_002";"39";"3909";"Larvik";"Lågurtalm-lind-hasselskog";"2018-2024";0.34;"Yellow"
"ENCACC_002";"39";"3909";"Larvik";"Lågurtbøkeskog";"2018-2024";0.42;"Yellow"
"ENCACC_002";"39";"3909";"Larvik";"Lågurtedellauvskog";"2018-2024";1.21;"Yellow"
"ENCACC_002";"39";"3909";"Larvik";"Lågurteikeskog";"2018-2024";4.28;"Yellow"
"ENCACC_002";"39";"3909";"Larvik";"Lågurtfuruskog";"2018-2024";0.08;"Yellow"
"ENCACC_002";"39";"3909";"Larvik";"Naturbeitemark";"2018-2024";0.35;"Yellow"
"ENCACC_002";"39";"3909";"Larvik";"Rik edellauvskog";"2018-2024";0.81;"Yellow"
"ENCACC_002";"39";"3909";"Larvik";"Rik svartorstrandskog";"2018-2024";0.09;"Yellow"
"ENCACC_002";"39";"3909";"Larvik";"Rik svartorsumpskog";"2018-2024";0.81;"Yellow"
"ENCACC_002";"39";"3909";"Larvik";"Sanddynemark";"2018-2024";1.04;"Yellow"
"ENCACC_002";"39";"3909";"Larvik";"Semi-naturlig eng";"2018-2024";0.21;"Yellow"
"ENCACC_002";"39";"3909";"Larvik";"Slåttemark";"2018-2024";0.64;"Yellow"
"ENCACC_002";"39";"3909";"Larvik";"Store gamle trær";"2018-2024";0.24;"Yellow"
"ENCACC_002";"39";"3909";"Larvik";"Strandeng";"2018-2024";0.05;"Yellow"
"ENCACC_002";"39";"3909";"Larvik";"Sørlig etablert sanddynemark";"2018-2024";0.03;"Yellow"
"ENCACC_002";"39";"3911";"Færder";"Frisk lågurtedellauvskog";"2018-2024";0.39;"Yellow"
"ENCACC_002";"39";"3911";"Færder";"Frisk lågurtfuruskog";"2018-2024";0.16;"Yellow"
"ENCACC_002";"39";"3911";"Færder";"Gammel fattig edellauvskog";"2018-2024";0.02;"Yellow"
"ENCACC_002";"39";"3911";"Færder";"Gammel furuskog med gamle trær";"2018-2024";0.01;"Yellow"
"ENCACC_002";"39";"3911";"Færder";"Gammel furuskog med liggende død ved";"2018-2024";0;"Yellow"
"ENCACC_002";"39";"3911";"Færder";"Gammel lågurtospeskog";"2018-2024";0.54;"Yellow"
"ENCACC_002";"39";"3911";"Færder";"Hagemark";"2018-2024";1.91;"Yellow"
"ENCACC_002";"39";"3911";"Færder";"Hule eiker";"2018-2024";2.75;"Yellow"
"ENCACC_002";"39";"3911";"Færder";"Lågurtbøkeskog";"2018-2024";0.01;"Yellow"
"ENCACC_002";"39";"3911";"Færder";"Lågurtedellauvskog";"2018-2024";1.75;"Yellow"
"ENCACC_002";"39";"3911";"Færder";"Naturbeitemark";"2018-2024";2.06;"Yellow"
"ENCACC_002";"39";"3911";"Færder";"Slåttemark";"2018-2024";1.37;"Yellow"
"ENCACC_002";"39";"3911";"Færder";"Store gamle trær";"2018-2024";0.69;"Yellow"
"ENCACC_002";"39";"3911";"Færder";"Strandeng";"2018-2024";0.2;"Yellow"
"ENCACC_002";"39";"3911";"Færder";"Strandeng og strandsump";"2018-2024";0.26;"Yellow"
"ENCACC_002";"40";"4001";"Porsgrunn";"Eng-aktig sterkt endret fastmark";"2018-2024";0.25;"Yellow"
"ENCACC_002";"40";"4001";"Porsgrunn";"Flommarksskog";"2018-2024";2.98;"Yellow"
"ENCACC_002";"40";"4001";"Porsgrunn";"Flomskogsmark";"2018-2024";1.24;"Yellow"
"ENCACC_002";"40";"4001";"Porsgrunn";"Gammel lågurtgranskog";"2018-2024";0.04;"Yellow"
"ENCACC_002";"40";"4001";"Porsgrunn";"Hule eiker";"2018-2024";12.44;"Yellow"
"ENCACC_002";"40";"4001";"Porsgrunn";"Kalk- og lågurtfuruskog";"2018-2024";0.95;"Yellow"
"ENCACC_002";"40";"4001";"Porsgrunn";"Kalkbarskog";"2018-2024";17.25;"Yellow"
"ENCACC_002";"40";"4001";"Porsgrunn";"Kalkedellauvskog";"2018-2024";26.26;"Yellow"
"ENCACC_002";"40";"4001";"Porsgrunn";"Kalkfuruskog";"2018-2024";0.89;"Yellow"
"ENCACC_002";"40";"4001";"Porsgrunn";"Kalkhasselskog";"2018-2024";1.41;"Yellow"
"ENCACC_002";"40";"4001";"Porsgrunn";"Kalklindeskog";"2018-2024";2.4;"Yellow"
"ENCACC_002";"40";"4001";"Porsgrunn";"Kalkrik helofyttsump";"2018-2024";0.03;"Yellow"
"ENCACC_002";"40";"4001";"Porsgrunn";"Kalkskog";"2018-2024";0.43;"Yellow"
"ENCACC_002";"40";"4001";"Porsgrunn";"Lågurtedellauvskog";"2018-2024";0.02;"Yellow"
"ENCACC_002";"40";"4001";"Porsgrunn";"Lågurteikeskog";"2018-2024";0.51;"Yellow"
"ENCACC_002";"40";"4001";"Porsgrunn";"Lågurtfuruskog";"2018-2024";0.02;"Yellow"
"ENCACC_002";"40";"4001";"Porsgrunn";"Rik berglendt mark";"2018-2024";0.51;"Yellow"
"ENCACC_002";"40";"4001";"Porsgrunn";"Rik edellauvskog";"2018-2024";8.99;"Yellow"
"ENCACC_002";"40";"4001";"Porsgrunn";"Slåttemark";"2018-2024";0.18;"Yellow"
"ENCACC_002";"40";"4001";"Porsgrunn";"Store gamle trær";"2018-2024";16.27;"Orange"
"ENCACC_002";"40";"4001";"Porsgrunn";"Svært tørkeutsatt sørlig kalkberg";"2018-2024";3.08;"Yellow"
"ENCACC_002";"40";"4001";"Porsgrunn";"Tørkeutsatt kalkgranskog";"2018-2024";0;"Yellow"
"ENCACC_002";"40";"4001";"Porsgrunn";"Åpen grunnlendt kalkmark i boreonemoral sone";"2018-2024";0.32;"Yellow"
"ENCACC_002";"40";"4001";"Porsgrunn";"Åpen kalkmark";"2018-2024";0.9;"Yellow"
"ENCACC_002";"40";"4003";"Skien";"Eng-aktig sterkt endret fastmark";"2018-2024";0.26;"Yellow"
"ENCACC_002";"40";"4003";"Skien";"Flomskogsmark";"2018-2024";0.11;"Yellow"
"ENCACC_002";"40";"4003";"Skien";"Frisk lågurtedellauvskog";"2018-2024";9.94;"Yellow"
"ENCACC_002";"40";"4003";"Skien";"Gammel fattig edellauvskog";"2018-2024";3.55;"Yellow"
"ENCACC_002";"40";"4003";"Skien";"Hagemark";"2018-2024";0.5;"Yellow"
"ENCACC_002";"40";"4003";"Skien";"Hule eiker";"2018-2024";1.33;"Yellow"
"ENCACC_002";"40";"4003";"Skien";"Kalkedellauvskog";"2018-2024";1.6;"Yellow"
"ENCACC_002";"40";"4003";"Skien";"Lågurtalm-lind-hasselskog";"2018-2024";0;"Yellow"
"ENCACC_002";"40";"4003";"Skien";"Lågurtedellauvskog";"2018-2024";1.56;"Yellow"
"ENCACC_002";"40";"4003";"Skien";"Lågurteikeskog";"2018-2024";0;"Yellow"
"ENCACC_002";"40";"4003";"Skien";"Lågurtfuruskog";"2018-2024";0.24;"Yellow"
"ENCACC_002";"40";"4003";"Skien";"Middels kalkrik innsjø (Klar intermediær innsjø)";"2018-2024";0.35;"Yellow"
"ENCACC_002";"40";"4003";"Skien";"Nakent tørkeutsatt kalkberg";"2018-2024";0.01;"Yellow"
"ENCACC_002";"40";"4003";"Skien";"Naturbeitemark";"2018-2024";13.08;"Orange"
"ENCACC_002";"40";"4003";"Skien";"Parklandskap";"2018-2024";1.5;"Yellow"
"ENCACC_002";"40";"4003";"Skien";"Ravinedal";"2018-2024";0.37;"Yellow"
"ENCACC_002";"40";"4003";"Skien";"Rik edellauvskog";"2018-2024";8.25;"Orange"
"ENCACC_002";"40";"4003";"Skien";"Rik sandfuruskog";"2018-2024";1.99;"Yellow"
"ENCACC_002";"40";"4003";"Skien";"Slåttemark";"2018-2024";0.99;"Yellow"
"ENCACC_002";"40";"4003";"Skien";"Store gamle trær";"2018-2024";2.39;"Yellow"
"ENCACC_002";"40";"4003";"Skien";"Tørkeutsatt kalkgranskog";"2018-2024";2.71;"Yellow"
"ENCACC_002";"40";"4003";"Skien";"Åpen grunnlendt kalkmark i boreonemoral sone";"2018-2024";0.01;"Yellow"
"ENCACC_002";"40";"4003";"Skien";"Åpen kalkmark";"2018-2024";0.01;"Yellow"
"ENCACC_002";"40";"4005";"Notodden";"Gammel furuskog";"2018-2024";0.03;"Yellow"
"ENCACC_002";"40";"4005";"Notodden";"Lågurtfuruskog";"2018-2024";1.57;"Yellow"
"ENCACC_002";"40";"4005";"Notodden";"Rik sandfuruskog";"2018-2024";0.16;"Yellow"
"ENCACC_002";"40";"4005";"Notodden";"Viktig bekkedrag";"2018-2024";0.49;"Yellow"
"ENCACC_002";"40";"4012";"Bamble";"Gammel lågurtgranskog";"2018-2024";0.06;"Yellow"
"ENCACC_002";"40";"4012";"Bamble";"Hule eiker";"2018-2024";3.83;"Yellow"
"ENCACC_002";"40";"4012";"Bamble";"Kalk- og lågurtfuruskog";"2018-2024";3.26;"Yellow"
"ENCACC_002";"40";"4012";"Bamble";"Kalkedellauvskog";"2018-2024";2.54;"Yellow"
"ENCACC_002";"40";"4012";"Bamble";"Kalkfuruskog";"2018-2024";1.47;"Yellow"
"ENCACC_002";"40";"4012";"Bamble";"Kalkhasselskog";"2018-2024";3.74;"Yellow"
"ENCACC_002";"40";"4012";"Bamble";"Kalkskog";"2018-2024";2.34;"Yellow"
"ENCACC_002";"40";"4012";"Bamble";"Lågurtalm-lind-hasselskog";"2018-2024";0.57;"Yellow"
"ENCACC_002";"40";"4012";"Bamble";"Lågurtedellauvskog";"2018-2024";5.17;"Yellow"
"ENCACC_002";"40";"4012";"Bamble";"Lågurteikeskog";"2018-2024";5.18;"Yellow"
"ENCACC_002";"40";"4012";"Bamble";"Lågurtfuruskog";"2018-2024";14.6;"Yellow"
"ENCACC_002";"40";"4012";"Bamble";"Semi-naturlig eng";"2018-2024";0.61;"Yellow"
"ENCACC_002";"40";"4012";"Bamble";"Semi-naturlig strandeng";"2018-2024";0.02;"Yellow"
"ENCACC_002";"40";"4012";"Bamble";"Store gamle trær";"2018-2024";0.14;"Yellow"
"ENCACC_002";"40";"4012";"Bamble";"Svært tørkeutsatt sørlig kalkberg";"2018-2024";0.84;"Yellow"
"ENCACC_002";"40";"4012";"Bamble";"Åpen grunnlendt kalkmark i boreonemoral sone";"2018-2024";0.84;"Yellow"
"ENCACC_002";"40";"4014";"Kragerø";"Gammel fattig edellauvskog";"2018-2024";0;"Yellow"
"ENCACC_002";"40";"4014";"Kragerø";"Hule eiker";"2018-2024";2.27;"Yellow"
"ENCACC_002";"40";"4014";"Kragerø";"Parklandskap";"2018-2024";0.01;"Yellow"
"ENCACC_002";"40";"4014";"Kragerø";"Store gamle trær";"2018-2024";0.77;"Yellow"
"ENCACC_002";"40";"4016";"Drangedal";"Gammel furuskog med gamle trær";"2018-2024";8.33;"Yellow"
"ENCACC_002";"40";"4016";"Drangedal";"Slåttemark";"2018-2024";0.07;"Yellow"
"ENCACC_002";"40";"4016";"Drangedal";"Store gamle trær";"2018-2024";0.2;"Yellow"
"ENCACC_002";"40";"4018";"Nome";"Deltaområde";"2018-2024";0.01;"Yellow"
"ENCACC_002";"40";"4018";"Nome";"Store gamle trær";"2018-2024";0.85;"Orange"
"ENCACC_002";"40";"4020";"Midt-Telemark";"Flommarksskog";"2018-2024";0.43;"Yellow"
"ENCACC_002";"40";"4020";"Midt-Telemark";"Gammel grandominert naturskog";"2018-2024";0.08;"Yellow"
"ENCACC_002";"40";"4020";"Midt-Telemark";"Naturbeitemark";"2018-2024";0.04;"Yellow"
"ENCACC_002";"40";"4020";"Midt-Telemark";"Rik sandfuruskog";"2018-2024";0.21;"Yellow"
"ENCACC_002";"40";"4020";"Midt-Telemark";"Store gamle trær";"2018-2024";0.18;"Yellow"
"ENCACC_002";"40";"4022";"Seljord";"Hagemark";"2018-2024";1.61;"Yellow"
"ENCACC_002";"40";"4022";"Seljord";"Naturbeitemark";"2018-2024";1.87;"Yellow"
"ENCACC_002";"40";"4022";"Seljord";"Slåttemark";"2018-2024";0.77;"Yellow"
"ENCACC_002";"40";"4022";"Seljord";"Store gamle trær";"2018-2024";0.12;"Yellow"
"ENCACC_002";"40";"4024";"Hjartdal";"Gammel granskog med gamle trær";"2018-2024";4.98;"Yellow"
"ENCACC_002";"40";"4024";"Hjartdal";"Naturbeitemark";"2018-2024";2.53;"Yellow"
"ENCACC_002";"40";"4026";"Tinn";"Boreal hei";"2018-2024";1.77;"Yellow"
"ENCACC_002";"40";"4026";"Tinn";"Flomskogsmark";"2018-2024";0.08;"Yellow"
"ENCACC_002";"40";"4026";"Tinn";"Gammel granskog med gamle trær";"2018-2024";1.55;"Yellow"
"ENCACC_002";"40";"4026";"Tinn";"Kalkfattig og intermediær fjellhei, leside og tundra";"2018-2024";2.25;"Yellow"
"ENCACC_002";"40";"4026";"Tinn";"Naturbeitemark";"2018-2024";1.16;"Yellow"
"ENCACC_002";"40";"4028";"Kviteseid";"Store gamle trær";"2018-2024";0.36;"Yellow"
"ENCACC_002";"40";"4030";"Nissedal";"Eng-aktig sterkt endret fastmark";"2018-2024";0.32;"Yellow"
"ENCACC_002";"40";"4030";"Nissedal";"Gammel furuskog med gamle trær";"2018-2024";4.37;"Yellow"
"ENCACC_002";"40";"4030";"Nissedal";"Kalk- og lågurtfuruskog";"2018-2024";0.09;"Yellow"
"ENCACC_002";"40";"4030";"Nissedal";"Rik blandingsskog i lavlandet";"2018-2024";3.2;"Yellow"
"ENCACC_002";"40";"4034";"Tokke";"Eng-aktig sterkt endret fastmark";"2018-2024";0.01;"Yellow"
"ENCACC_002";"40";"4034";"Tokke";"Flommarksskog";"2018-2024";8.86;"Yellow"
"ENCACC_002";"40";"4034";"Tokke";"Gammel lavlandsblandingsskog";"2018-2024";8.93;"Yellow"
"ENCACC_002";"40";"4034";"Tokke";"Rik edellauvskog";"2018-2024";0.31;"Yellow"
"ENCACC_002";"40";"4036";"Vinje";"Boreal hei";"2018-2024";3.05;"Yellow"
"ENCACC_002";"40";"4036";"Vinje";"Eng-aktig sterkt endret fastmark";"2018-2024";4.93;"Yellow"
"ENCACC_002";"40";"4036";"Vinje";"Kalkbjørkeskog";"2018-2024";1.42;"Yellow"
"ENCACC_002";"40";"4036";"Vinje";"Kalkfattig og intermediær fjellhei, leside og tundra";"2018-2024";2.12;"Yellow"
"ENCACC_002";"40";"4036";"Vinje";"Naturbeitemark";"2018-2024";2.87;"Yellow"
"ENCACC_002";"40";"4036";"Vinje";"Slåttemark";"2018-2024";0.28;"Yellow"
"ENCACC_002";"42";"4201";"Risør";"Eng-aktig sterkt endret fastmark";"2018-2024";0.28;"Yellow"
"ENCACC_002";"42";"4201";"Risør";"Hule eiker";"2018-2024";1.25;"Yellow"
"ENCACC_002";"42";"4201";"Risør";"Lågurtalm-lind-hasselskog";"2018-2024";0.22;"Yellow"
"ENCACC_002";"42";"4201";"Risør";"Semi-naturlig eng";"2018-2024";1.8;"Yellow"
"ENCACC_002";"42";"4201";"Risør";"Slåttemark";"2018-2024";0.5;"Yellow"
"ENCACC_002";"42";"4201";"Risør";"Store gamle trær";"2018-2024";0.4;"Yellow"
"ENCACC_002";"42";"4202";"Grimstad";"Frisk lågurtedellauvskog";"2018-2024";0.03;"Yellow"
"ENCACC_002";"42";"4202";"Grimstad";"Frisk rik edellauvskog";"2018-2024";0.19;"Yellow"
"ENCACC_002";"42";"4202";"Grimstad";"Gammel fattig edellauvskog";"2018-2024";4.31;"Yellow"
"ENCACC_002";"42";"4202";"Grimstad";"Gammel furuskog med gamle trær";"2018-2024";5.23;"Yellow"
"ENCACC_002";"42";"4202";"Grimstad";"Hagemark";"2018-2024";0.21;"Yellow"
"ENCACC_002";"42";"4202";"Grimstad";"Hule eiker";"2018-2024";2.61;"Yellow"
"ENCACC_002";"42";"4202";"Grimstad";"Kystlynghei";"2018-2024";3.31;"Yellow"
"ENCACC_002";"42";"4202";"Grimstad";"Lågurteikeskog";"2018-2024";7.68;"Yellow"
"ENCACC_002";"42";"4202";"Grimstad";"Lågurtfuruskog";"2018-2024";0.4;"Yellow"
"ENCACC_002";"42";"4202";"Grimstad";"Rik svartorstrandskog";"2018-2024";0.15;"Yellow"
"ENCACC_002";"42";"4202";"Grimstad";"Saltpåvirket svartorstrandskog";"2018-2024";0.07;"Yellow"
"ENCACC_002";"42";"4202";"Grimstad";"Sanddynemark";"2018-2024";0.52;"Yellow"
"ENCACC_002";"42";"4202";"Grimstad";"Store gamle trær";"2018-2024";1.11;"Orange"
"ENCACC_002";"42";"4202";"Grimstad";"Strandeng";"2018-2024";0.09;"Yellow"
"ENCACC_002";"42";"4203";"Arendal";"Eng-aktig sterkt endret fastmark";"2018-2024";0.08;"Yellow"
"ENCACC_002";"42";"4203";"Arendal";"Evjer, bukter og viker";"2018-2024";0.28;"Yellow"
"ENCACC_002";"42";"4203";"Arendal";"Frisk lågurtedellauvskog";"2018-2024";0.22;"Yellow"
"ENCACC_002";"42";"4203";"Arendal";"Frisk rik edellauvskog";"2018-2024";1.12;"Yellow"
"ENCACC_002";"42";"4203";"Arendal";"Gammel fattig edellauvskog";"2018-2024";8.16;"Yellow"
"ENCACC_002";"42";"4203";"Arendal";"Gammel furuskog med gamle trær";"2018-2024";1.43;"Yellow"
"ENCACC_002";"42";"4203";"Arendal";"Hule eiker";"2018-2024";4.63;"Yellow"
"ENCACC_002";"42";"4203";"Arendal";"Lågurtalm-lind-hasselskog";"2018-2024";0.34;"Yellow"
"ENCACC_002";"42";"4203";"Arendal";"Lågurtedellauvskog";"2018-2024";0.31;"Yellow"
"ENCACC_002";"42";"4203";"Arendal";"Lågurteikeskog";"2018-2024";4.52;"Yellow"
"ENCACC_002";"42";"4203";"Arendal";"Lågurtfuruskog";"2018-2024";4.69;"Yellow"
"ENCACC_002";"42";"4203";"Arendal";"Naturbeitemark";"2018-2024";0.01;"Yellow"
"ENCACC_002";"42";"4203";"Arendal";"Parklandskap";"2018-2024";4.76;"Yellow"
"ENCACC_002";"42";"4203";"Arendal";"Rik svartorsumpskog";"2018-2024";0.12;"Yellow"
"ENCACC_002";"42";"4203";"Arendal";"Semi-naturlig eng";"2018-2024";0.3;"Yellow"
"ENCACC_002";"42";"4203";"Arendal";"Store gamle trær";"2018-2024";0.24;"Yellow"
"ENCACC_002";"42";"4203";"Arendal";"Strandeng";"2018-2024";0.37;"Yellow"
"ENCACC_002";"42";"4203";"Arendal";"Strandeng og strandsump";"2018-2024";0.42;"Yellow"
"ENCACC_002";"42";"4204";"Kristiansand";"Flomskogsmark";"2018-2024";0.49;"Yellow"
"ENCACC_002";"42";"4204";"Kristiansand";"Frisk lågurtedellauvskog";"2018-2024";0;"Yellow"
"ENCACC_002";"42";"4204";"Kristiansand";"Frisk rik edellauvskog";"2018-2024";1.57;"Yellow"
"ENCACC_002";"42";"4204";"Kristiansand";"Gammel fattig edellauvskog";"2018-2024";35.24;"Yellow"
"ENCACC_002";"42";"4204";"Kristiansand";"Gammel fattig sumpskog";"2018-2024";3.22;"Yellow"
"ENCACC_002";"42";"4204";"Kristiansand";"Gammel furudominert naturskog";"2018-2024";4.62;"Yellow"
"ENCACC_002";"42";"4204";"Kristiansand";"Gammel furuskog med gamle trær";"2018-2024";6.71;"Yellow"
"ENCACC_002";"42";"4204";"Kristiansand";"Hule eiker";"2018-2024";2.64;"Yellow"
"ENCACC_002";"42";"4204";"Kristiansand";"Høgstaude-edellauvskog";"2018-2024";0.04;"Yellow"
"ENCACC_002";"42";"4204";"Kristiansand";"Kilde-edellauvskog";"2018-2024";0.13;"Yellow"
"ENCACC_002";"42";"4204";"Kristiansand";"Kystlynghei";"2018-2024";0.26;"Yellow"
"ENCACC_002";"42";"4204";"Kristiansand";"Lågurtalm-lind-hasselskog";"2018-2024";0.72;"Yellow"
"ENCACC_002";"42";"4204";"Kristiansand";"Lågurteikeskog";"2018-2024";2.95;"Yellow"
"ENCACC_002";"42";"4204";"Kristiansand";"Mudderbank";"2018-2024";0;"Yellow"
"ENCACC_002";"42";"4204";"Kristiansand";"Parklandskap";"2018-2024";0.37;"Yellow"
"ENCACC_002";"42";"4204";"Kristiansand";"Rik edellauvskog";"2018-2024";24.52;"Yellow"
"ENCACC_002";"42";"4204";"Kristiansand";"Store gamle trær";"2018-2024";0.02;"Yellow"
"ENCACC_002";"42";"4204";"Kristiansand";"Viktig bekkedrag";"2018-2024";0.68;"Yellow"
"ENCACC_002";"42";"4205";"Lindesnes";"Eng-aktig sterkt endret fastmark";"2018-2024";0.05;"Yellow"
"ENCACC_002";"42";"4205";"Lindesnes";"Gammel fattig edellauvskog";"2018-2024";0.27;"Yellow"
"ENCACC_002";"42";"4205";"Lindesnes";"Hule eiker";"2018-2024";0.05;"Yellow"
"ENCACC_002";"42";"4205";"Lindesnes";"Kystlynghei";"2018-2024";14.55;"Yellow"
"ENCACC_002";"42";"4205";"Lindesnes";"Lågurtalm-lind-hasselskog";"2018-2024";0.5;"Yellow"
"ENCACC_002";"42";"4205";"Lindesnes";"Lågurteikeskog";"2018-2024";0.59;"Yellow"
"ENCACC_002";"42";"4205";"Lindesnes";"Naturbeitemark";"2018-2024";3.32;"Yellow"
"ENCACC_002";"42";"4205";"Lindesnes";"Rik edellauvskog";"2018-2024";4.88;"Yellow"
"ENCACC_002";"42";"4205";"Lindesnes";"Rik sump- og kildeskog";"2018-2024";0.16;"Yellow"
"ENCACC_002";"42";"4205";"Lindesnes";"Semi-naturlig eng";"2018-2024";0.1;"Yellow"
"ENCACC_002";"42";"4205";"Lindesnes";"Semi-naturlig strandeng";"2018-2024";0.05;"Yellow"
"ENCACC_002";"42";"4205";"Lindesnes";"Slåttemark";"2018-2024";0.56;"Yellow"
"ENCACC_002";"42";"4205";"Lindesnes";"Store gamle trær";"2018-2024";0.07;"Yellow"
"ENCACC_002";"42";"4206";"Farsund";"Hule eiker";"2018-2024";2.41;"Yellow"
"ENCACC_002";"42";"4206";"Farsund";"Kystlynghei";"2018-2024";0.75;"Yellow"
"ENCACC_002";"42";"4206";"Farsund";"Naturbeitemark";"2018-2024";1.95;"Yellow"
"ENCACC_002";"42";"4206";"Farsund";"Sanddynemark";"2018-2024";1.91;"Yellow"
"ENCACC_002";"42";"4206";"Farsund";"Semi-naturlig eng";"2018-2024";2.97;"Yellow"
"ENCACC_002";"42";"4206";"Farsund";"Slåttemark";"2018-2024";2.76;"Yellow"
"ENCACC_002";"42";"4207";"Flekkefjord";"Hagemark";"2018-2024";0.07;"Yellow"
"ENCACC_002";"42";"4207";"Flekkefjord";"Hule eiker";"2018-2024";0.84;"Yellow"
